,郵遞區號,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積,單價
3358,236,-1.097578230373111,5,13,16,2,4,0,27.166666666666668,-0.9227770394038656,-0.8193256863726953,0.0,295903,2763936,-0.7854479016037395,-0.1234400559682174,-0.2526943129588901,2.0277943682672293
3359,234,-0.9110056885831876,5,4,7,2,4,2,28.33333333333333,-1.1365052601901928,-0.8193256863726953,0.0,301954,2767546,-1.0295830980303426,-1.6420771089734696,-0.4384519028208025,2.8710117075694086
3360,302,-0.337973469866565,5,12,15,2,4,0,3.083333333333333,-0.5165785122642599,0.8691441753024133,1.0,253662,2746289,-0.732547227522888,-0.4664131432199655,-0.4384519028208025,2.0277943682672293
3361,900,0.5736195367148844,5,3,6,2,4,2,21.75,0.3963627319009927,-0.8193256863726953,0.0,196583,2509240,0.2496513842884286,0.161517683191195,-0.4384519028208025,0.6458548399664354
3362,812,-0.2853159355291024,5,8,11,2,4,0,29.0,-0.5458799618881919,0.0426744808868752,1.0,183536,2498050,-0.5260365746938959,-0.0876070468523633,-0.4384519028208025,0.7629683593139605
3363,231,1.1337697662006172,5,3,4,2,4,1,47.083333333333336,-0.4688918393468804,-0.8193256863726953,0.0,304173,2762963,0.4049587108680405,-1.6420771089734696,-0.4384519028208025,2.1917532953537644
3364,303,0.5031531329369562,3,4,5,2,4,1,16.166666666666668,-0.2568872332443141,-0.8193256863726953,0.0,253218,2751407,0.0739758837311627,-0.1609793988514934,0.0227393547673942,0.8332364709224753
3365,300,-0.2571486008675293,1,8,9,4,4,2,7.25,-0.6424023841787913,-0.4331248945897336,1.0,245921,2745987,-1.078240402532516,-1.0414476228410554,0.2106320893403631,1.4188040676601
3366,300,-1.0543899194628326,5,2,15,11,4,0,14.583333333333334,-1.207748000452302,0.7084846459207012,1.0,245182,2743580,-1.369618446935067,-1.0772806319569097,-0.2078562740267042,1.6998765140941594
3367,241,-0.5394948872192002,5,4,12,11,4,0,2.583333333333333,-0.6515949958255148,0.9649219716645876,1.0,298659,2772264,-1.0044057718635204,-0.8401002382853028,0.5714715455089059,2.613361965004854
3368,235,-0.9791648704093144,5,5,15,11,4,0,0.4166666666666667,-0.7394993446973109,-0.3945048154114374,1.0,300839,2765150,-1.2270412290914887,-0.0944323819220497,-0.1587479456724053,2.707052780482874
3369,220,-0.4654234491415827,5,9,9,2,4,2,25.08333333333333,-0.1977097957685296,-0.8193256863726953,0.0,298738,2768319,-0.1435675300023924,0.6273468016973005,-0.0946936043407115,2.332289518570794
3370,220,-0.2027125829422203,5,13,13,2,4,0,23.08333333333333,-0.0029413365035702,0.5555491323746484,1.0,293811,2765159,-0.2954801609190618,0.2348900351903251,-0.2185319975819866,1.7701446257026745
3371,802,-0.9091310707473492,5,10,12,4,4,0,42.16666666666666,-0.0477553182813487,-0.8193256863726953,0.0,179558,2502915,0.136777753495596,-0.1712174014560233,-0.4384519028208025,0.9737726941395052
3372,420,-0.533101959727751,5,11,15,11,4,0,0.25,-0.6016101699964548,0.6575061414053504,1.0,221782,2683871,-0.9011504454490242,-0.4169294639647382,-0.4384519028208025,1.6342929432595457
3373,114,-0.5276223075922232,5,9,14,5,4,0,14.0,-0.7078997421616978,-0.0484689059739037,1.0,309254,2772701,-1.014306967547102,-0.7018872031241506,0.631255597418487,3.128661450133964
3374,804,-1.114113321027686,5,4,15,2,4,0,14.666666666666666,-0.7239868125434645,-0.8193256863726953,0.0,177123,2506781,-0.8210922060646341,-0.9936702773532496,-0.2996674966021321,1.3157441706342778
3375,112,-0.0692782467297179,5,4,5,2,4,1,38.5,-0.482680756816966,-0.8193256863726953,0.0,297531,2780277,-0.1667646170324982,0.2041760273767358,-0.4384519028208025,1.676453810224655
3376,112,2.450832997249128,5,7,10,2,4,2,25.5,0.6991443780149562,1.4021012679629004,2.0,301149,2781405,1.0607007564264026,0.3133813884917203,2.9628336218921483,2.425980334048814
3377,334,3.5023494017825203,5,6,21,2,4,0,6.0,4.294604608339783,3.0998399486407995,3.0,279952,2761936,4.211261222942138,3.0895864280867147,-0.4384519028208025,1.245476059025763
3378,804,0.2469553620390327,5,32,38,11,5,0,6.5,5.331071571507885,1.0267140983498615,2.0,177604,2506777,4.646630941714493,3.7533502636137297,0.6867693599059551,1.9106808489197045
3379,330,-0.1209504050252655,5,4,7,4,4,2,32.0,-0.1000382970220899,-0.8193256863726953,0.0,280301,2766955,0.5073653633668012,0.1171530052382326,-0.4384519028208025,1.32511325218208
3380,330,-0.461578079221914,5,11,13,2,4,0,26.58333333333333,-0.1597902727257944,-0.8193256863726953,0.0,282103,2766311,-0.5022737050532994,-0.1387970598750121,-0.1950454057603656,1.09088621348703
3381,220,-1.143963005029114,5,18,21,2,5,0,25.25,-0.3666240347770787,0.1291834582462586,1.0,297631,2769052,-0.6445680315916325,0.0659629922155835,-0.2633700365141722,3.362888488829013
3382,105,-0.0723545426654527,5,3,13,11,4,0,4.75,0.1470131409836109,0.5431907070375936,1.0,307390,2771796,-0.3076444870446054,-0.5687931692652634,1.5023946395295251,3.925033381697133
3383,110,-0.6325768728371793,5,11,19,2,5,0,15.75,-0.5912684818938905,-0.0561929218095629,1.0,307965,2769675,-0.9331171629417312,-0.8093862304717134,0.5693364007978495,4.487178274565252
3384,338,0.0569460208834055,5,12,15,2,4,0,4.25,0.1366714528810464,1.4824310326537562,2.0,275618,2768574,-0.1073574429310074,-0.0551867052713521,-0.105369327895994,1.2314224367040598
3385,100,0.6637694277691161,5,3,5,2,4,1,37.75,-0.2160950190619772,-0.8193256863726953,0.0,302676,2768258,0.5073653633668012,0.221239365050952,-0.4384519028208025,2.8007435959608937
3386,114,1.348077038536151,5,6,7,2,4,2,37.66666666666666,-0.2275857836203822,-0.8193256863726953,0.0,308542,2774156,-0.2227770954710469,-0.3930407912208353,-0.4384519028208025,2.5196711495268342
3387,830,1.1668880146337637,5,6,7,2,4,2,25.5,-0.056373391700152,-0.8193256863726953,0.0,183525,2500105,-0.0236216165784295,-0.1149083871311095,-0.4384519028208025,0.7723374408617623
3388,710,-0.6985730340834927,5,10,12,2,4,0,26.5,-0.2603344626118357,-0.105626623157782,1.0,174593,2548183,-0.2912367913403841,-0.394747124988257,-0.4384519028208025,0.8800818786614852
3389,500,0.086218899396883,5,15,19,2,4,0,27.58333333333333,0.5440190564764927,-0.4423937135925246,1.0,202978,2662700,0.7025603639859859,0.4004044106302235,-0.4384519028208025,0.9503499902700004
3390,248,-0.625294703551807,5,4,15,11,4,0,0.4166666666666667,-0.5671378763212406,0.5493699197061208,1.0,294906,2775957,-0.8974728584808366,-0.5107778211729279,0.3323353378705819,1.9106808489197045
3391,236,0.8647621067577973,5,2,5,2,4,1,32.166666666666664,-0.4855534479565672,-0.8193256863726953,0.0,294739,2763905,0.1565801448627597,-0.3043114353149105,-0.4384519028208025,1.8638354411806943
3392,221,-0.3516726002053844,5,19,22,11,4,0,3.083333333333333,-0.2069024074152533,0.8552409467982265,1.0,317153,2773882,-0.5413127051771361,-0.8469255733549893,0.8661215156346983,2.285444110831784
3393,300,0.8807924926104159,5,2,8,11,4,2,6.5,-0.4792335274494445,0.8119864581185349,1.0,244589,2747496,-0.6804952273577721,-0.3008987677800672,-0.4384519028208025,1.348535956051585
3394,220,-0.7817772257203232,5,8,9,11,4,2,22.916666666666668,-0.648722304685914,-0.8193256863726953,0.0,293166,2764160,-1.04740525026079,-0.538079161451674,3.1635372247314564,1.8638354411806943
3395,717,-0.7684145652494745,5,23,24,11,4,0,1.25,-0.0942929147428877,-0.0052144172942121,1.0,172194,2541455,-0.4708727701710827,-0.2633594248967913,0.3985248239133322,1.5359175870076247
3396,110,-1.2680482856244215,5,13,13,4,4,0,15.0,-1.2772671260306503,-0.8193256863726953,0.0,307133,2770781,-1.464104142886962,-1.3076356905588298,-0.0327744077200739,5.330395613867432
3397,807,0.158031182646695,5,14,15,2,4,0,7.75,0.1803363582029845,0.4891225961879791,1.0,182917,2504446,-0.2060865084615803,-0.102964050759158,0.1978212210740245,1.6296084024856448
3398,807,-0.7998985314667616,2,11,19,2,4,0,27.666666666666668,0.1194353060434398,-0.1967700100185609,1.0,179768,2505922,0.3172624062420303,0.1017960013314379,-0.2697754706473418,0.8098137670529704
3399,811,-0.5606444217773778,5,6,15,2,4,0,7.0,-0.5613924940420382,-0.8193256863726953,0.0,176283,2514138,-0.8703152931772978,-1.014146282562309,0.3707679426695981,0.9878263164612082
3400,221,-0.1633215748276146,5,2,11,2,4,0,8.666666666666666,0.1016246209779123,-0.8193256863726953,0.0,315705,2772551,-0.2230599867762918,-0.6575225251711883,0.940851580521675,2.098062479875745
3401,220,-0.5911910790767455,5,3,15,11,4,0,1.4166666666666667,-0.4912988302357696,0.6775885825780641,1.0,297676,2769609,-0.7650797276260854,-0.9851386085161415,0.4519034416897439,2.4962484456573293
3402,116,0.6564872584837443,5,3,4,2,4,1,44.25,-0.2792942241332032,-0.8193256863726953,0.0,306688,2763979,0.3282951671465928,0.6819494822547925,-0.4384519028208025,2.1449078876147545
3403,830,-0.6792260166751597,5,12,15,11,4,0,11.25,-0.046606241825508,-0.3358022950604273,1.0,184352,2502287,-0.3959065742811059,-0.2633594248967913,-0.0242338288758481,1.2923214667647729
3404,100,0.2248925521249336,5,4,5,2,4,1,24.0,-0.6941108246916123,-0.8193256863726953,0.0,303704,2770359,-0.8870058801867645,-0.7837912239603889,0.1444426032976127,5.0024777596943615
3405,710,-0.026210103629429,5,4,16,2,4,0,4.25,0.0510652569209317,0.1369074740819178,1.0,171813,2546871,-0.2793553565200859,-0.7530772161467996,0.763634569503988,1.4656494753991098
3406,825,1.182654031304405,5,15,15,11,4,0,6.416666666666667,0.8962109901915963,0.2852085781265752,1.0,178702,2515727,0.4640829936642863,0.0693756597504267,-0.4384519028208025,1.395381363790595
3407,110,1.2272362888105637,5,2,5,5,4,1,39.66666666666666,0.2458337161858909,-0.8193256863726953,0.0,306576,2767794,1.0793715825725854,1.3081739748985313,-0.4384519028208025,2.660207372743864
3408,403,-0.2838739218092266,5,3,12,2,4,0,21.25,-0.1666847314608372,0.29756700346363,1.0,215121,2671170,-0.3475321610841778,0.3918727417931152,0.0206042100563378,1.5124948831381198
3409,251,-0.5045020209502156,5,12,16,2,4,0,26.0,-0.8848575163611302,2.066366629829594,1.0,295612,2784956,-0.9130318802693224,-0.5978008433114311,-0.0818827360743726,1.161154325095545
3410,221,0.2996609635004911,1,7,12,2,4,0,25.33333333333333,-0.9354168804181108,-0.8193256863726953,0.0,314423,2774849,-0.8519273583363602,-0.6148641809856475,-0.1608830903834617,1.6296084024856448
3411,320,-0.6055631491515071,5,9,21,2,4,0,20.08333333333333,0.3394834473368893,1.4144596932999554,1.0,272705,2761550,0.5093456025035178,-0.0005840247138601,-0.4384519028208025,1.3906968230166938
3412,237,0.2439511667892913,5,6,14,2,4,0,15.75,0.6451377845904541,0.2141476324385102,1.0,287676,2760094,0.6227850159068407,-0.1473287287121204,0.0654422489885234,1.8872581450501995
3413,111,0.3948819361362859,5,2,7,2,4,2,40.833333333333336,0.3549959794907354,-0.8193256863726953,0.0,303726,2778979,0.7336784075629571,0.610283464023084,-0.4384519028208025,3.0818160423949537
3414,333,0.6928500377866104,5,3,4,2,4,1,28.5,-0.4585501512443161,-0.8193256863726953,0.0,288231,2772019,-0.0437068992508385,0.2400090364925899,-0.4384519028208025,0.9737726941395052
3415,408,2.283871842049514,5,7,19,2,4,0,13.583333333333334,5.745888172066295,3.4783167245881024,2.0,214854,2670741,5.286813965484368,3.3250604879909,-0.4384519028208025,1.395381363790595
3416,338,0.1169578251922342,5,11,15,2,4,0,16.75,0.9473448924764972,0.6760437794109323,1.0,279210,2771649,0.9786622779052958,1.0675809136920815,-0.4384519028208025,1.6061856986161398
3417,242,0.1155879121583523,5,3,7,2,4,2,27.0,0.076344938949422,-0.0314760711354535,1.0,293239,2767410,0.5234901677657775,0.4618324262574021,0.5821472690641882,1.348535956051585
3418,104,-0.8786084470099793,5,6,12,5,4,0,39.333333333333336,0.372232126328343,-0.8193256863726953,0.0,303029,2772314,0.9345312342870458,-1.6420771089734696,-0.4384519028208025,2.753898188221884
3419,330,0.0066918427457357,5,5,5,2,4,1,29.58333333333333,-0.661362145700159,-0.8193256863726953,0.0,282405,2764693,-0.179494725768532,-0.4271674665692679,-0.4384519028208025,0.9503499902700004
3420,320,-0.8976189945503411,5,15,24,2,4,0,13.333333333333334,0.1516094468069726,1.054520555358235,1.0,275026,2759737,-0.0295623339885788,0.1700493520283029,0.6355258868406003,1.09088621348703
3421,104,-0.1961994876407814,5,2,7,2,4,2,7.916666666666667,-0.3327262793297849,0.6791333857451959,3.0,303427,2771515,-0.8210922060646341,-1.1557719852583048,2.0895594350700537,5.9393859144745615
3422,116,-0.3130987331987083,5,7,13,2,4,0,23.166666666666668,-0.8538324520534377,-0.8193256863726953,0.0,305403,2766170,-0.8824796193028412,-0.2889544314081158,-0.4384519028208025,3.0818160423949537
3423,338,0.3026411251882343,5,11,12,2,4,0,8.416666666666666,0.7169550630804837,0.569452360878835,1.0,276565,2767587,0.6346664507271389,-0.2189947469438289,-0.4384519028208025,1.348535956051585
3424,806,-1.0367492849563524,5,13,15,2,4,0,14.75,-0.6182717786061414,-0.8193256863726953,0.0,180322,2501575,-0.7489549232271093,-0.9117662565170112,-0.1267207750065584,1.254845140573565
3425,402,-0.9214362544902888,5,3,13,11,4,0,19.25,-0.3677731112329191,-0.8193256863726953,0.0,214921,2668513,-0.4120313786800822,-0.6131578472182257,-0.084017880785429,1.18457702896505
3426,242,-1.046026239887553,5,15,15,11,4,0,6.083333333333333,-0.6567658398767972,0.9788252001687744,1.0,292170,2768968,-0.9424525760148228,-0.200225075502191,-0.4384519028208025,2.379134926309804
3427,407,0.5217551099233536,5,3,7,2,4,2,25.08333333333333,0.1131153855363166,-0.8193256863726953,1.0,212862,2674063,-0.260967421679148,-0.1012577169917364,-0.0946936043407111,1.254845140573565
3428,241,0.6564872584837443,5,3,4,2,1,1,46.91666666666666,-0.6332097725320673,-0.8193256863726953,0.0,299303,2771628,-0.0041021165165111,-0.7889102252626539,-0.4384519028208025,1.676453810224655
3429,241,-0.8705331701786752,5,13,21,2,4,0,25.25,0.257899018972216,0.3408214921433215,1.0,298799,2772681,0.9314194299293482,-0.2753037612687428,-0.2889917730468496,1.9341035527892092
3430,893,-0.2869502177449614,5,5,5,11,4,1,7.25,-0.9566747948511596,-0.8193256863726953,0.0,-22223,2705524,-1.0032742066425395,-0.6831175316825127,-0.4384519028208025,1.395381363790595
3431,220,0.3229735186384823,5,6,7,2,4,2,9.583333333333334,0.2734115511260626,-0.8193256863726953,0.0,296957,2765803,0.1045281446976438,0.0591376571458971,-0.4384519028208025,2.285444110831784
3432,114,2.136377872068224,5,3,10,2,4,2,11.583333333333334,0.8347353998041313,0.4396888948397599,1.0,310536,2773294,0.6748370160719567,0.4328247522112344,1.0155816454086508,3.222352265611983
3433,100,-0.8294117456002184,5,8,9,5,4,2,29.75,-0.5883957907542893,-0.8193256863726953,0.0,302290,2768878,-0.5812003792167088,-0.459587808150279,2.102370303336392,3.128661450133964
3434,208,-0.2753179737379637,0,13,15,11,4,0,2.75,-1.048600911318397,2.27182545105813,2.0,313835,2790526,-1.3000271858447492,-1.0585109605152716,-0.4384519028208025,1.4656494753991098
3435,806,-0.7230632337593824,5,4,15,2,4,0,14.666666666666666,0.1699946701004199,-0.0469241028067719,1.0,179519,2500763,-0.0674697688914346,0.2894927157478174,0.5821472690641886,1.114308917356535
3436,204,-0.6023907189677804,5,12,17,2,4,0,26.83333333333333,-0.2948067562870494,-0.8193256863726953,0.0,322441,2780441,-0.5008592485270734,-0.3333191093610782,0.027009644189507,0.9269272864004954
3437,333,3.037468212056578,5,4,4,2,4,1,28.0,-0.0902711471474461,-0.8193256863726953,0.0,287074,2772250,0.4391885588027093,0.2468343715622765,0.7679048589261006,1.503125801590318
3438,241,0.1172702614982073,5,9,12,2,4,0,12.916666666666666,0.0665777890747782,-0.8193256863726953,0.0,298921,2775491,0.0550221662797346,-0.3589141158724028,-0.4384519028208025,2.285444110831784
3439,804,-0.0210669213618723,5,4,30,2,5,0,9.916666666666666,4.3871052630349405,0.6235204717284495,2.0,177832,2506470,4.455113528063496,3.1561334450161587,-0.4384519028208025,1.6296084024856448
3440,242,-0.3702024765057876,5,5,8,2,4,2,24.666666666666668,-0.3137665178084172,-0.8193256863726953,0.0,293125,2767268,-0.2241915519972728,0.5625061185352783,-0.4384519028208025,1.4890721792686148
3441,114,1.9042136631682287,5,8,10,2,4,2,16.666666666666668,1.2380612358041363,3.615804206462837,2.0,310864,2774041,0.97724782137907,0.1495733468192435,1.0775008420292889,3.690806343002083
3442,235,-0.2916127287725598,5,4,18,11,4,0,5.416666666666667,0.4474966341858932,1.0776926028652123,1.0,298606,2766241,-0.0487989427452518,-0.6285148511250204,1.02198707954182,2.098062479875745
3443,710,-0.7649296987597747,5,6,15,2,4,0,26.5,-0.1977097957685296,-0.5088202497791942,1.0,172815,2545759,-0.1410215082551855,0.4788957639316183,-0.4384519028208025,0.8566591747919803
3444,333,0.6205811168588383,5,4,5,2,4,1,41.25,-0.9153080424409024,-0.8193256863726953,0.0,291387,2768092,-0.3215061610016198,-1.6420771089734696,-0.4384519028208025,1.09088621348703
3445,221,-1.346205429241687,5,6,12,2,4,0,25.75,-1.5065078789708235,-0.8193256863726953,0.0,313990,2773256,-1.6711805783264446,-1.2973976879543,-0.4384519028208025,2.098062479875745
3446,411,-0.2337158779195485,5,7,7,11,4,2,29.25,-0.3114683648967361,-0.8193256863726953,0.0,220731,2672469,-0.39449211775488,0.8150435161136799,-0.0349095524311306,0.9269272864004954
3447,500,0.2032142792028017,5,5,7,2,4,2,27.666666666666668,0.4785216984935864,-0.8193256863726953,1.0,203441,2661965,0.3486633411242468,0.1427480117495571,-0.2249374317151558,0.8566591747919803
3448,220,-1.16698715742313,5,13,31,2,5,0,21.75,-0.1448522787998682,-0.1581499308402648,1.0,297107,2768698,-0.0708644645543771,0.3662777352817906,-0.4384519028208025,3.034970634655944
3449,103,-0.5058238668601015,5,10,15,2,4,0,4.666666666666667,0.2320447987158053,0.8552409467982265,1.0,302399,2772482,0.054173492363999,-0.2616530911293697,0.095334274943314,4.487178274565252
3450,242,-0.9384279828228248,5,2,13,2,4,0,15.833333333333334,-0.7682262560933225,-0.8193256863726953,0.0,294717,2771582,-1.0027084240320492,-0.4988334848009764,-0.0477204206974693,2.121485183745249
3451,104,-0.7710101899452508,5,2,7,2,4,2,46.0,-0.8072948555918984,-0.8193256863726953,0.0,303699,2772384,-0.5288654877463476,-0.7308948771703184,-0.4384519028208025,2.988125226916934
3452,243,-0.286757949248978,5,4,10,2,4,2,19.08333333333333,-0.3677731112329191,0.3238286573048713,1.0,293694,2772075,-0.3240521827488266,-1.0226779513994173,-0.1651533798055747,1.9575262566587144
3453,108,0.0506492276399479,2,4,11,5,4,0,45.583333333333336,2.0044952318497287,-0.8193256863726953,0.0,301435,2771155,4.262464549191519,-0.6268085173575988,-0.4384519028208025,2.238598703092774
3454,221,0.521202337997401,1,3,3,2,4,1,23.5,-0.7234122743155442,-0.8193256863726953,0.0,313989,2770696,-0.9755508587285106,-0.6404591874969718,1.4554214558862832,1.7701446257026745
3455,201,0.4848395586945347,5,2,4,4,4,1,27.33333333333333,-0.6688311426631219,1.0684237838624215,1.0,329095,2779934,-0.3014208783292111,-0.5449044965213606,-0.4384519028208025,0.6927002477054454
3456,239,0.3089619519936893,5,5,15,11,4,0,1.75,0.0878357035078267,0.4505025170096829,1.0,283309,2763171,-0.3659200959251156,-0.519309490010036,1.395637403976702,1.5827629947466348
